"kinship","id1_id2","PC1_id1","PC2_id1","sex_id1","yr_id1","imm_res_id1","nb_id1","x_id1","y_id1","section_id1","PC1_id2","PC2_id2","sex_id2","yr_id2","imm_res_id2","nb_id2","x_id2","y_id2","section_id2","diff_years","distance","FID1","IID1","FID2","IID2","RT","EZ","Z0","Z1","Z2","PI_HAT","PHE","DST","PPC","RATIO","id2","id1","breeding_nb_id1","breeding_nb_id2","breeding_section_id1","breeding_x_id1","breeding_y_id1","breeding_section_id2","breeding_x_id2","breeding_y_id2","breeding_distance","close_far"
0,"T176813_T176841",0.0279475,0.0108833,"M",2006,"immigrant","W60",445859.33,209421.71,"W",-0.00832495,-0.0139968,"M",2006,"immigrant","W51",445892.33,209413.76,"W",0,33.9441084726013,1,"T176841",1,"T176813","OT",0,1,0,0,0,-1,0.634436,0.1903,1.8383,"T176841","T176813","W60","W51","W",445859.33,209421.71,"W",445892.33,209413.76,33.9441084726013,"close"
0,"T176813_TC59394",0.0279475,0.0108833,"M",2006,"immigrant","W60",445859.33,209421.71,"W",-0.00521578,-0.001459,"F",2006,"resident","O20",445342.72,208098.76,"O",0,1420.24032987379,1,"TC59394",1,"T176813","OT",0,0.9335,0.0634,0.0031,0.0348,-1,0.647224,0.2595,1.8802,"TC59394","T176813","W60","W52","W",445859.33,209421.71,"W",445820.33,209385.71,53.0754180388624,"close"
0,"N200811_R040132",-0.0226016,-0.0495314,"F",2003,"immigrant","W25",446156.33,209366.71,"W",0.00264691,-0.00698023,"M",2003,"immigrant","EX22",446025.33,209133.71,"EX",0,267.301328092473,1,"R040132",1,"N200811","OT",0,1,0,0,0,-1,0.631996,0.4483,1.9748,"R040132","N200811","W25","EX22","W",446156.33,209366.71,"EX",446025.33,209133.71,267.301328092473,"close"
0,"N200811_R040074",-0.0226016,-0.0495314,"F",2003,"immigrant","W25",446156.33,209366.71,"W",0.0464049,-0.0444204,"M",2003,"immigrant","W42",445967.33,209346.71,"W",0,190.055255123346,1,"R040074",1,"N200811","OT",0,1,0,0,0,-1,0.63806,0.3142,1.9091,"R040074","N200811","W25","W42","W",446156.33,209366.71,"W",445967.33,209346.71,190.055255123346,"close"
0,"N200811_P439036",-0.0226016,-0.0495314,"F",2003,"immigrant","W25",446156.33,209366.71,"W",-0.00460141,0.000992081,"F",2003,"immigrant","MP86",448227.72,207521.76,"MP",0,2773.89564234125,1,"P439036",1,"N200811","OT",0,1,0,0,0,-1,0.628385,0.0636,1.7299,"P439036","N200811","W25","MP86","W",446156.33,209366.71,"MP",448227.72,207521.76,2773.89564234125,"far"
0,"N200811_R639009",-0.0226016,-0.0495314,"F",2003,"immigrant","W25",446156.33,209366.71,"W",-0.00861808,0.00504683,"F",2003,"immigrant","MP52",448469.72,207074.76,"MP",0,3256.50243276429,1,"R639009",1,"N200811","OT",0,1,0,0,0,-1,0.629138,0.0189,1.6486,"R639009","N200811","W25","MP52","W",446156.33,209366.71,"MP",448469.72,207074.76,3256.50243276429,"far"
0,"N200811_R040039",-0.0226016,-0.0495314,"F",2003,"immigrant","W25",446156.33,209366.71,"W",-0.00386234,0.0104434,"M",2003,"immigrant","W36",446064.33,209374.71,"W",0,92.3471710449216,1,"R040039",1,"N200811","OT",0,1,0,0,0,-1,0.636024,0.1002,1.7727,"R040039","N200811","W25","W36","W",446156.33,209366.71,"W",446064.33,209374.71,92.3471710449216,"close"
0,"TC58792_E985065",-0.014052,-0.0536831,"M",2005,"resident","W26",446142.33,209342.71,"W",-0.00343139,-0.00913467,"M",2005,"immigrant","W56",445993.33,209438.71,"W",0,177.248413251008,1,"E985065",1,"TC58792","OT",0,1,0,0,0,-1,0.635091,0.1828,1.8343,"E985065","TC58792","W45","W56","W",446015.33,209235.71,"W",445993.33,209438.71,204.188638273534,"close"
0.00992556,"TC58792_N200906",-0.014052,-0.0536831,"M",2005,"resident","W26",446142.33,209342.71,"W",0.00782516,-0.00903916,"M",2005,"immigrant","W71",445813.33,209236.71,"W",0,345.654451728891,1,"N200906",1,"TC58792","OT",0,0.9629,0.037,1e-04,0.0186,-1,0.642857,0.739,2.1282,"N200906","TC58792","W45","W71","W",446015.33,209235.71,"W",445813.33,209236.71,202.002475232359,"close"
0,"TC58792_TE80684",-0.014052,-0.0536831,"M",2005,"resident","W26",446142.33,209342.71,"W",0.0253394,-0.00377415,"M",2005,"resident","W66",445757.33,209361.71,"W",0,385.468546057911,1,"TE80684",1,"TC58792","OT",0,1,0,0,0,-1,0.638591,0.4744,1.9877,"TE80684","TC58792","W45","W72","W",446015.33,209235.71,"W",445760.33,209327.71,271.0885464198,"close"
0.00493316,"TC58792_TA15923",-0.014052,-0.0536831,"M",2005,"resident","W26",446142.33,209342.71,"W",-0.010504,-0.00671886,"M",2005,"resident","W60",445859.33,209421.71,"W",0,293.819672588477,1,"TA15923",1,"TC58792","OT",0,0.9744,0.025,6e-04,0.0131,-1,0.641558,0.7074,2.109,"TA15923","TC58792","W45","W54","W",446015.33,209235.71,"W",446073.33,209473.71,244.965303665642,"close"
0,"TC58792_TC58785",-0.014052,-0.0536831,"M",2005,"resident","W26",446142.33,209342.71,"W",-0.00602523,-0.00755253,"M",2005,"resident","W46",446077.33,209204.76,"W",0,152.496565535081,1,"TC58785",1,"TC58792","OT",0,1,0,0,0,-1,0.641857,0.1918,1.8402,"TC58785","TC58792","W45","W69","W",446015.33,209235.71,"W",445872.33,209243.71,143.223601407031,"close"
0,"TC58792_TC58827",-0.014052,-0.0536831,"M",2005,"resident","W26",446142.33,209342.71,"W",0.00404871,0.00675991,"M",2005,"resident","CP4",446433.33,209284.71,"CP",0,296.723777274421,1,"TC58827",1,"TC58792","OT",0,1,0,0,0,-1,0.631014,0.2936,1.8994,"TC58827","TC58792","W45","W63","W",446015.33,209235.71,"W",445695.33,209336.71,335.56072475783,"close"
0.0250929,"TC58792_VN57374",-0.014052,-0.0536831,"M",2005,"resident","W26",446142.33,209342.71,"W",0.0149219,-0.0446526,"F",2005,"resident","W103A",445294.33,209015.71,"W",0,908.863576121301,1,"VN57374",1,"TC58792","OT",0,0.9253,0.0671,0.0076,0.0412,-1,0.649323,0.9097,2.28,"VN57374","TC58792","W45","W43","W",446015.33,209235.71,"W",445941.33,209362.71,146.986393928146,"close"
0.00999385,"TC58792_TE80603",-0.014052,-0.0536831,"M",2005,"resident","W26",446142.33,209342.71,"W",0.0328162,0.00193527,"M",2005,"resident","EX39C",445793.33,208670.71,"EX",0,757.221896144056,1,"TE80603",1,"TC58792","OT",0,1,0,0,0,-1,0.637127,0.6136,2.0566,"TE80603","TC58792","W45","W11","W",446015.33,209235.71,"W",446051.33,209146.71,96.0052081920559,"close"
0.0093949,"TC58792_TE79300",-0.014052,-0.0536831,"M",2005,"resident","W26",446142.33,209342.71,"W",-0.00801274,0.00784462,"M",2005,"resident","P22",446823.33,207539.71,"P",0,1927.32197621466,1,"TE79300",1,"TC58792","OT",0,0.9771,0.0182,0.0047,0.0138,-1,0.642189,0.474,1.9873,"TE79300","TC58792","W45","MP19","W",446015.33,209235.71,"MP",448250.72,207583.76,2779.5516283386,"far"
0,"TC58792_TE79013",-0.014052,-0.0536831,"M",2005,"resident","W26",446142.33,209342.71,"W",-0.0159949,0.0305412,"F",2005,"resident","MP61",448589.72,207010.76,"MP",0,3380.48940459805,1,"TE79013",1,"TC58792","OT",0,1,0,0,0,-1,0.638124,0.5747,2.0359,"TE79013","TC58792","W45","MP47","W",446015.33,209235.71,"MP",448510.72,207193.76,3224.36521731018,"far"
0,"TC58792_T640207",-0.014052,-0.0536831,"M",2005,"resident","W26",446142.33,209342.71,"W",0.000798653,-0.0369861,"F",2005,"immigrant","MP85",448279.72,207503.76,"MP",0,2819.60513451791,1,"T640207",1,"TC58792","OT",0,0.9746,0.0254,0,0.0127,-1,0.63352,0.1605,1.8208,"T640207","TC58792","W45","MP85","W",446015.33,209235.71,"MP",448279.72,207503.76,2850.80916137853,"far"
0,"VT33550_TA16239",0.0356548,-0.0170419,"M",2002,"resident","EX14B",445630.33,208871.71,"EX",-0.0112055,-0.0101919,"M",2002,"resident","MP71",448536.72,206873.76,"MP",0,3526.88347335146,1,"TA16239",1,"VT33550","OT",0,0.9611,0.0389,0,0.0194,-1,0.632168,0.6423,2.0743,"TA16239","VT33550","W62","MP25","W",445726.33,209377.71,"MP",448397.72,207421.76,3310.9009249145,"far"
0,"VT33550_TA16463",0.0356548,-0.0170419,"M",2002,"resident","EX14B",445630.33,208871.71,"EX",-0.00104754,0.00552828,"M",2002,"resident","MP83",448302.72,207433.76,"MP",0,3034.69413855824,1,"TA16463",1,"VT33550","OT",0,0.8751,0.1249,0,0.0624,-1,0.638993,0.8976,2.2774,"TA16463","VT33550","W62","MP78","W",445726.33,209377.71,"MP",448423.72,207060.76,3555.86418674837,"far"
0.00973819,"VT33550_TA16185",0.0356548,-0.0170419,"M",2002,"resident","EX14B",445630.33,208871.71,"EX",-0.0170491,-0.00402831,"M",2002,"resident","MP76",448390.72,207004.76,"MP",0,3332.4548390938,1,"TA16185",1,"VT33550","OT",0,0.9409,0.036,0.0231,0.0411,-1,0.651049,0.8182,2.1879,"TA16185","VT33550","W62","W61","W",445726.33,209377.71,"W",445821.33,209425.71,106.437775249204,"close"
0,"VT33550_TA16181",0.0356548,-0.0170419,"M",2002,"resident","EX14B",445630.33,208871.71,"EX",-0.0373278,-0.00363458,"F",2002,"resident","MP76",448390.72,207004.76,"MP",0,3332.4548390938,1,"TA16181",1,"VT33550","OT",0,1,0,0,0,-1,0.642491,0.3264,1.9157,"TA16181","VT33550","W62","MP46","W",445726.33,209377.71,"MP",448477.72,207167.76,3529.02620202793,"far"
0,"VT33550_TA16088",0.0356548,-0.0170419,"M",2002,"resident","EX14B",445630.33,208871.71,"EX",-0.0169372,0.00946522,"F",2002,"resident","MP52",448469.72,207074.76,"MP",0,3360.23286017497,1,"TA16088",1,"VT33550","OT",0,1,0,0,0,-1,0.633566,0.3353,1.9188,"TA16088","VT33550","W62","MP46","W",445726.33,209377.71,"MP",448477.72,207167.76,3529.02620202793,"far"
0,"VT33550_VT33595",0.0356548,-0.0170419,"M",2002,"resident","EX14B",445630.33,208871.71,"EX",-0.0104161,-0.00147278,"M",2002,"resident","W77",445609.33,209153.71,"W",0,282.780833862552,1,"VT33595",1,"VT33550","OT",0,0.9928,0.0038,0.0035,0.0054,-1,0.639953,0.7194,2.1169,"VT33595","VT33550","W62","W51","W",445726.33,209377.71,"W",445892.33,209413.76,169.869368928013,"close"
0,"VT33550_TA16189",0.0356548,-0.0170419,"M",2002,"resident","EX14B",445630.33,208871.71,"EX",-0.0292846,-0.00561874,"M",2002,"resident","MP76",448390.72,207004.76,"MP",0,3332.4548390938,1,"TA16189",1,"VT33550","OT",0,1,0,0,0,-1,0.631886,0.0496,1.7059,"TA16189","VT33550","W62","MP43","W",445726.33,209377.71,"MP",448406.72,207231.76,3433.59752367683,"far"
0,"T642474_T642460",0.0302925,-0.0229135,"M",2007,"immigrant","W42",445967.33,209346.71,"W",-0.00360894,-0.0370507,"M",2007,"immigrant","W46",446077.33,209204.76,"W",0,179.582300074353,1,"T642460",1,"T642474","OT",0,0.8906,0.1094,0,0.0547,-1,0.631052,0.4225,1.9623,"T642460","T642474","W42","W46","W",445967.33,209346.71,"W",446077.33,209204.76,179.582300074353,"close"
0.00880282,"T642474_K199508",0.0302925,-0.0229135,"M",2007,"immigrant","W42",445967.33,209346.71,"W",0.00583102,-0.026586,"M",2007,"immigrant","W52",445820.33,209385.71,"W",0,152.085502267639,1,"K199508",1,"T642474","OT",0,0.9052,0.0948,0,0.0474,-1,0.63973,0.5793,2.0405,"K199508","T642474","W42","W52","W",445967.33,209346.71,"W",445820.33,209385.71,152.085502267639,"close"
0,"T642474_V260951",0.0302925,-0.0229135,"M",2007,"immigrant","W42",445967.33,209346.71,"W",0.0057271,0.000714436,"M",2007,"immigrant","W69",445872.33,209243.71,"W",0,140.121375956704,1,"V260951",1,"T642474","OT",0,1,0,0,0,-1,0.634902,0.3037,1.9042,"V260951","T642474","W42","W69","W",445967.33,209346.71,"W",445872.33,209243.71,140.121375956704,"close"
0,"T642474_T176922",0.0302925,-0.0229135,"M",2007,"immigrant","W42",445967.33,209346.71,"W",0.0412607,0.0310079,"F",2007,"immigrant","W56",445993.33,209438.71,"W",0,95.603347221737,1,"T176922",1,"T642474","OT",0,1,0,0,0,-1,0.62698,0.1843,1.8363,"T176922","T642474","W42","W56","W",445967.33,209346.71,"W",445993.33,209438.71,95.603347221737,"close"
0,"P439580_T642460",0.0361232,-0.0285256,"F",2007,"immigrant","W68",445861.33,209327.71,"W",-0.00360894,-0.0370507,"M",2007,"immigrant","W46",446077.33,209204.76,"W",0,248.54114850462,1,"T642460",1,"P439580","OT",0,1,0,0,0,-1,0.648252,0.8665,2.2273,"T642460","P439580","W68","W46","W",445861.33,209327.71,"W",446077.33,209204.76,248.54114850462,"close"
0.0147341,"P439580_K199508",0.0361232,-0.0285256,"F",2007,"immigrant","W68",445861.33,209327.71,"W",0.00583102,-0.026586,"M",2007,"immigrant","W52",445820.33,209385.71,"W",0,71.028163428319,1,"K199508",1,"P439580","OT",0,0.9774,0,0.0226,0.0226,-1,0.645289,0.6869,2.098,"K199508","P439580","W68","W52","W",445861.33,209327.71,"W",445820.33,209385.71,71.028163428319,"close"
0.0132979,"P439580_V260951",0.0361232,-0.0285256,"F",2007,"immigrant","W68",445861.33,209327.71,"W",0.0057271,0.000714436,"M",2007,"immigrant","W69",445872.33,209243.71,"W",0,84.717176534632,1,"V260951",1,"P439580","OT",0,0.9749,0.0142,0.011,0.0181,-1,0.643957,0.9178,2.2966,"V260951","P439580","W68","W69","W",445861.33,209327.71,"W",445872.33,209243.71,84.717176534632,"close"
0,"P439580_T176922",0.0361232,-0.0285256,"F",2007,"immigrant","W68",445861.33,209327.71,"W",0.0412607,0.0310079,"F",2007,"immigrant","W56",445993.33,209438.71,"W",0,172.467388221658,1,"T176922",1,"P439580","OT",0,1,0,0,0,-1,0.636491,0.8264,2.1946,"T176922","P439580","W68","W56","W",445861.33,209327.71,"W",445993.33,209438.71,172.467388221658,"close"
0.0333021,"P439580_T642474",0.0361232,-0.0285256,"F",2007,"immigrant","W68",445861.33,209327.71,"W",0.0302925,-0.0229135,"M",2007,"immigrant","W42",445967.33,209346.71,"W",0,107.689368091748,1,"T642474",1,"P439580","OT",0,0.919,0,0.081,0.081,-1,0.66014,0.975,2.4247,"T642474","P439580","W68","W42","W",445861.33,209327.71,"W",445967.33,209346.71,107.689368091748,"close"
0,"J644952_J644939",0.00310726,-0.0157472,"F",2009,"immigrant","W37",446046.33,209353.71,"W",-0.00792014,0.00468914,"F",2009,"immigrant","W57",445965.33,209415.71,"W",0,102.004901843,1,"J644939",1,"J644952","OT",0,1,0,0,0,-1,0.634858,0.0842,1.7515,"J644939","J644952","W37","W57","W",446046.33,209353.71,"W",445965.33,209415.71,102.004901843,"close"
0,"K576721_J644939",0.0200183,0.00913027,"M",2009,"immigrant","W54",446073.33,209473.71,"W",-0.00792014,0.00468914,"F",2009,"immigrant","W57",445965.33,209415.71,"W",0,122.588743365776,1,"J644939",1,"K576721","OT",0,1,0,0,0,-1,0.637488,0.3136,1.9085,"J644939","K576721","W54","W57","W",446073.33,209473.71,"W",445965.33,209415.71,122.588743365776,"close"
0,"K576721_J644952",0.0200183,0.00913027,"M",2009,"immigrant","W54",446073.33,209473.71,"W",0.00310726,-0.0157472,"F",2009,"immigrant","W37",446046.33,209353.71,"W",0,123,1,"J644952",1,"K576721","OT",0,1,0,0,0,-1,0.617483,0.0034,1.5349,"J644952","K576721","W54","W37","W",446073.33,209473.71,"W",446046.33,209353.71,123,"close"
0,"X237894_J644939",-0.00141128,-0.0291364,"F",2009,"immigrant","W80",445704.33,209263.71,"W",-0.00792014,0.00468914,"F",2009,"immigrant","W57",445965.33,209415.71,"W",0,302.034766210779,1,"J644939",1,"X237894","OT",0,0.9068,0.0932,0,0.0466,-1,0.647457,0.9237,2.3077,"J644939","X237894","W80","W57","W",445704.33,209263.71,"W",445965.33,209415.71,302.034766210779,"close"
0,"X237894_J644952",-0.00141128,-0.0291364,"F",2009,"immigrant","W80",445704.33,209263.71,"W",0.00310726,-0.0157472,"F",2009,"immigrant","W37",446046.33,209353.71,"W",0,353.643888678993,1,"J644952",1,"X237894","OT",0,1,0,0,0,-1,0.626281,0.0513,1.711,"J644952","X237894","W80","W37","W",445704.33,209263.71,"W",446046.33,209353.71,353.643888678993,"close"
0,"X237894_K576721",-0.00141128,-0.0291364,"F",2009,"immigrant","W80",445704.33,209263.71,"W",0.0200183,0.00913027,"M",2009,"immigrant","W54",446073.33,209473.71,"W",0,424.57154874061,1,"K576721",1,"X237894","OT",0,0.9079,0.0921,0,0.046,-1,0.632168,0.5652,2.0327,"K576721","X237894","W80","W54","W",445704.33,209263.71,"W",446073.33,209473.71,424.57154874061,"close"
0,"F464553_J644939",-0.00650528,0.00814936,"M",2009,"immigrant","MP38",448439.72,207246.76,"MP",-0.00792014,0.00468914,"F",2009,"immigrant","W57",445965.33,209415.71,"W",0,3290.43309833215,1,"J644939",1,"F464553","OT",0,1,0,0,0,-1,0.63083,0.0595,1.7241,"J644939","F464553","MP38","W57","MP",448439.72,207246.76,"W",445965.33,209415.71,3290.43309833215,"far"
0,"F464553_J644952",-0.00650528,0.00814936,"M",2009,"immigrant","MP38",448439.72,207246.76,"MP",0.00310726,-0.0157472,"F",2009,"immigrant","W37",446046.33,209353.71,"W",0,3188.66021937109,1,"J644952",1,"F464553","OT",0,1,0,0,0,-1,0.632278,0.0166,1.6374,"J644952","F464553","MP38","W37","MP",448439.72,207246.76,"W",446046.33,209353.71,3188.66021937109,"far"
0,"F464553_K576721",-0.00650528,0.00814936,"M",2009,"immigrant","MP38",448439.72,207246.76,"MP",0.0200183,0.00913027,"M",2009,"immigrant","W54",446073.33,209473.71,"W",0,3249.47810188032,1,"K576721",1,"F464553","OT",0,0.9859,0.0051,0.009,0.0116,-1,0.642125,0.5257,2.0125,"K576721","F464553","MP38","W54","MP",448439.72,207246.76,"W",446073.33,209473.71,3249.47810188032,"far"
0,"F464553_X237894",-0.00650528,0.00814936,"M",2009,"immigrant","MP38",448439.72,207246.76,"MP",-0.00141128,-0.0291364,"F",2009,"immigrant","W80",445704.33,209263.71,"W",0,3398.59467347898,1,"X237894",1,"F464553","OT",0,0.9323,0.0677,0,0.0338,-1,0.639031,0.4488,1.9753,"X237894","F464553","MP38","W80","MP",448439.72,207246.76,"W",445704.33,209263.71,3398.59467347898,"far"
0,"TE79089_E985065",-0.00352766,-0.00457836,"M",2005,"resident","MP20",448277.72,207566.76,"MP",-0.00343139,-0.00913467,"M",2005,"immigrant","W56",445993.33,209438.71,"W",0,2953.4106511963,1,"E985065",1,"TE79089","OT",0,1,0,0,0,-1,0.637127,0.351,1.9286,"E985065","TE79089","MP51","W56","MP",448419.72,207113.76,"W",445993.33,209438.71,3360.47034425238,"far"
0.0417184,"TE79089_N200906",-0.00352766,-0.00457836,"M",2005,"resident","MP20",448277.72,207566.76,"MP",0.00782516,-0.00903916,"M",2005,"immigrant","W71",445813.33,209236.71,"W",0,2976.902933352,1,"N200906",1,"TE79089","OT",0,0.9005,0.0695,0.03,0.0647,-1,0.657723,0.9983,2.7,"N200906","TE79089","MP51","W71","MP",448419.72,207113.76,"W",445813.33,209236.71,3361.57485928838,"far"
0.011606,"TE79089_TE80684",-0.00352766,-0.00457836,"M",2005,"resident","MP20",448277.72,207566.76,"MP",0.0253394,-0.00377415,"M",2005,"resident","W66",445757.33,209361.71,"W",0,3094.22223742893,1,"TE80684",1,"TE79089","OT",0,0.9329,0.0671,0,0.0336,-1,0.641791,0.927,2.3188,"TE80684","TE79089","MP51","W72","MP",448419.72,207113.76,"W",445760.33,209327.71,3460.33665625177,"far"
0.0181067,"TE79089_TA15923",-0.00352766,-0.00457836,"M",2005,"resident","MP20",448277.72,207566.76,"MP",-0.010504,-0.00671886,"M",2005,"resident","W60",445859.33,209421.71,"W",0,3047.85985481612,1,"TA15923",1,"TE79089","OT",0,0.8973,0.1027,0,0.0513,-1,0.648485,0.9598,2.383,"TA15923","TE79089","MP51","W54","MP",448419.72,207113.76,"W",446073.33,209473.71,3327.89874163859,"far"
0,"TE79089_TC58785",-0.00352766,-0.00457836,"M",2005,"resident","MP20",448277.72,207566.76,"MP",-0.00602523,-0.00755253,"M",2005,"resident","W46",446077.33,209204.76,"W",0,2743.12962728702,1,"TC58785",1,"TE79089","OT",0,0.9438,0.0562,0,0.0281,-1,0.635261,0.7899,2.1645,"TC58785","TE79089","MP51","W69","MP",448419.72,207113.76,"W",445872.33,209243.71,3320.52447884362,"far"
0,"TE79089_TC58827",-0.00352766,-0.00457836,"M",2005,"resident","MP20",448277.72,207566.76,"MP",0.00404871,0.00675991,"M",2005,"resident","CP4",446433.33,209284.71,"CP",0,2520.5409488044,1,"TC58827",1,"TE79089","OT",0,1,0,0,0,-1,0.639589,0.5251,2.0119,"TC58827","TE79089","MP51","W63","MP",448419.72,207113.76,"W",445695.33,209336.71,3516.22063792926,"far"
0.0280359,"TE79089_VN57374",-0.00352766,-0.00457836,"M",2005,"resident","MP20",448277.72,207566.76,"MP",0.0149219,-0.0446526,"F",2005,"resident","W103A",445294.33,209015.71,"W",0,3316.63564393192,1,"VN57374",1,"TE79089","OT",0,0.8982,0.1018,0,0.0509,-1,0.648554,0.8774,2.2432,"VN57374","TE79089","MP51","W43","MP",448419.72,207113.76,"W",445941.33,209362.71,3346.66895503569,"far"
0.0193379,"TE79089_TE80603",-0.00352766,-0.00457836,"M",2005,"resident","MP20",448277.72,207566.76,"MP",0.0328162,0.00193527,"M",2005,"resident","EX39C",445793.33,208670.71,"EX",0,2718.62084053657,1,"TE80603",1,"TE79089","OT",0,0.8966,0.1034,0,0.0517,-1,0.637063,0.8766,2.2416,"TE80603","TE79089","MP51","W11","MP",448419.72,207113.76,"W",446051.33,209146.71,3121.24284454121,"far"
0.00922979,"TE79089_TE79300",-0.00352766,-0.00457836,"M",2005,"resident","MP20",448277.72,207566.76,"MP",-0.00801274,0.00784462,"M",2005,"resident","P22",446823.33,207539.71,"P",0,1454.64152786859,1,"TE79300",1,"TE79089","OT",0,0.8989,0.1011,0,0.0506,-1,0.644694,0.9579,2.3724,"TE79300","TE79089","MP51","MP19","MP",448419.72,207113.76,"MP",448250.72,207583.76,499.460709165396,"close"
0.020743,"TE79089_TE79013",-0.00352766,-0.00457836,"M",2005,"resident","MP20",448277.72,207566.76,"MP",-0.0159949,0.0305412,"F",2005,"resident","MP61",448589.72,207010.76,"MP",0,637.557840513314,1,"TE79013",1,"TE79089","OT",0,1,0,0,0,-1,0.64489,0.8095,2.1739,"TE79013","TE79089","MP51","MP47","MP",448419.72,207113.76,"MP",448510.72,207193.76,121.165176515367,"close"
0.00646412,"TE79089_T640207",-0.00352766,-0.00457836,"M",2005,"resident","MP20",448277.72,207566.76,"MP",0.000798653,-0.0369861,"F",2005,"immigrant","MP85",448279.72,207503.76,"MP",0,63.0317380372777,1,"T640207",1,"TE79089","OT",0,0.925,0.075,0,0.0375,-1,0.641157,0.8959,2.2653,"T640207","TE79089","MP51","MP85","MP",448419.72,207113.76,"MP",448279.72,207503.76,414.366987102013,"close"
0.0174923,"TE79089_TC58792",-0.00352766,-0.00457836,"M",2005,"resident","MP20",448277.72,207566.76,"MP",-0.014052,-0.0536831,"M",2005,"resident","W26",446142.33,209342.71,"W",0,2777.38885548995,1,"TC58792",1,"TE79089","OT",0,0.9334,0.0666,0,0.0333,-1,0.644725,0.7603,2.1429,"TC58792","TE79089","MP51","W45","MP",448419.72,207113.76,"W",446015.33,209235.71,3206.8306900427,"far"
0,"T640800_J644939",-0.0122818,-0.000392615,"F",2009,"immigrant","MP30",448363.72,207370.76,"MP",-0.00792014,0.00468914,"F",2009,"immigrant","W57",445965.33,209415.71,"W",0,3151.83995383644,1,"J644939",1,"T640800","OT",0,0.9947,0.0053,0,0.0027,-1,0.638591,0.4481,1.9747,"J644939","T640800","MP30","W57","MP",448363.72,207370.76,"W",445965.33,209415.71,3151.83995383644,"far"
0,"T640800_J644952",-0.0122818,-0.000392615,"F",2009,"immigrant","MP30",448363.72,207370.76,"MP",0.00310726,-0.0157472,"F",2009,"immigrant","W37",446046.33,209353.71,"W",0,3049.98149414053,1,"J644952",1,"T640800","OT",0,1,0,0,0,-1,0.62931,0.1167,1.7861,"J644952","T640800","MP30","W37","MP",448363.72,207370.76,"W",446046.33,209353.71,3049.98149414053,"far"
0,"T640800_K576721",-0.0122818,-0.000392615,"F",2009,"immigrant","MP30",448363.72,207370.76,"MP",0.0200183,0.00913027,"M",2009,"immigrant","W54",446073.33,209473.71,"W",0,3109.38660423559,1,"K576721",1,"T640800","OT",0,0.9484,0.0516,0,0.0258,-1,0.641259,0.5656,2.0331,"K576721","T640800","MP30","W54","MP",448363.72,207370.76,"W",446073.33,209473.71,3109.38660423559,"far"
0,"T640800_X237894",-0.0122818,-0.000392615,"F",2009,"immigrant","MP30",448363.72,207370.76,"MP",-0.00141128,-0.0291364,"F",2009,"immigrant","W80",445704.33,209263.71,"W",0,3264.29393201649,1,"X237894",1,"T640800","OT",0,0.9119,0.0881,0,0.044,-1,0.647717,0.8451,2.2138,"X237894","T640800","MP30","W80","MP",448363.72,207370.76,"W",445704.33,209263.71,3264.29393201649,"far"
0,"T640800_F464553",-0.0122818,-0.000392615,"F",2009,"immigrant","MP30",448363.72,207370.76,"MP",-0.00650528,0.00814936,"M",2009,"immigrant","MP38",448439.72,207246.76,"MP",0,145.437271701583,1,"F464553",1,"T640800","OT",0,0.9908,0.0092,0,0.0046,-1,0.638333,0.3479,1.9255,"F464553","T640800","MP30","MP38","MP",448363.72,207370.76,"MP",448439.72,207246.76,145.437271701583,"close"
0.00459016,"T640746_J644939",0.00145632,0.00209019,"F",2009,"immigrant","MP23",448366.72,207434.76,"MP",-0.00792014,0.00468914,"F",2009,"immigrant","W57",445965.33,209415.71,"W",0,3113.01089535513,1,"J644939",1,"T640746","OT",0,0.9514,0.0028,0.0458,0.0472,-1,0.65514,0.6264,2.0637,"J644939","T640746","MP23","W57","MP",448366.72,207434.76,"W",445965.33,209415.71,3113.01089535513,"far"
0,"T640746_J644952",0.00145632,0.00209019,"F",2009,"immigrant","MP23",448366.72,207434.76,"MP",0.00310726,-0.0157472,"F",2009,"immigrant","W37",446046.33,209353.71,"W",0,3011.07602936222,1,"J644952",1,"T640746","OT",0,1,0,0,0,-1,0.621092,0.0058,1.5784,"J644952","T640746","MP23","W37","MP",448366.72,207434.76,"W",446046.33,209353.71,3011.07602936222,"far"
0,"T640746_K576721",0.00145632,0.00209019,"F",2009,"immigrant","MP23",448366.72,207434.76,"MP",0.0200183,0.00913027,"M",2009,"immigrant","W54",446073.33,209473.71,"W",0,3068.70571977825,1,"K576721",1,"T640746","OT",0,1,0,0,0,-1,0.636788,0.4116,1.9578,"K576721","T640746","MP23","W54","MP",448366.72,207434.76,"W",446073.33,209473.71,3068.70571977825,"far"
0,"T640746_X237894",0.00145632,0.00209019,"F",2009,"immigrant","MP23",448366.72,207434.76,"MP",-0.00141128,-0.0291364,"F",2009,"immigrant","W80",445704.33,209263.71,"W",0,3230.07408809762,1,"X237894",1,"T640746","OT",0,1,0,0,0,-1,0.639057,0.6869,2.098,"X237894","T640746","MP23","W80","MP",448366.72,207434.76,"W",445704.33,209263.71,3230.07408809762,"far"
